bodyID,weight_kg,stature_cm,neck_base_girth,chest_girth,waist_girth,hips_buttock_girth,shoulder_girth,thigh_girth,thigh_low_girth,calf_girth,ankle_girth,forearm_girth,wrist_girth,shoulder_length,sleeveoutseam_length,forearm_length,crotchheight_length,waistback_length,thigh_length,chest_depth_length,head_girth,biacromialbreadth,scyecircoveracromion
ANSURI_mal_1467,76.81,179.15,40.84,98.22,83.73,96.47,115.59,57.64,37.61,36.5,21.98,29.89,17.22,15.19,61.82,27.34,86.49,45.37,42.73,25.0,56.77,0.0,0.0
ANSURI_mal_1468,70.44,168.0,39.99,100.71,84.52,95.9,112.86,55.52,37.0,35.85,22.09,29.4,17.15,14.44,55.2,24.28,81.33,40.74,39.75,24.78,56.34,0.0,0.0
ANSURI_mal_1469,86.56,181.01,42.39,97.14,86.92,105.51,118.62,63.78,42.12,39.73,23.93,30.93,19.24,14.6,63.39,28.69,85.67,44.19,41.5,22.79,57.82,0.0,0.0
ANSURI_mal_1470,75.67,171.56,41.82,98.36,88.74,98.76,114.99,58.03,37.37,36.85,22.6,30.8,17.78,14.98,58.68,28.0,80.72,42.03,39.78,22.74,56.6,0.0,0.0
ANSURI_mal_1471,81.54,174.63,41.29,98.82,85.52,103.02,120.22,63.07,42.81,38.96,24.35,30.2,18.95,15.68,60.37,27.41,84.13,39.59,41.27,22.44,55.0,0.0,0.0
ANSURI_mal_1472,73.71,168.65,41.17,97.67,86.51,98.9,117.06,58.93,39.54,34.84,21.78,29.32,17.2,15.06,56.12,25.64,79.4,41.04,38.92,23.46,55.57,0.0,0.0
ANSURI_mal_1473,67.68,170.53,40.54,92.1,78.6,95.69,111.92,54.72,36.06,35.37,21.72,28.09,17.0,14.97,57.27,25.24,78.58,42.07,37.75,22.04,58.85,0.0,0.0
ANSURI_mal_1474,81.1,180.64,42.25,99.65,82.37,101.25,118.57,61.22,39.86,37.67,22.47,32.59,17.44,15.57,63.85,29.75,92.56,39.78,45.98,24.04,56.28,0.0,0.0
ANSURI_mal_1475,73.5,170.83,41.36,98.29,80.84,95.75,115.54,59.0,39.24,37.78,21.63,29.58,17.14,15.12,56.74,25.37,80.46,42.99,39.53,24.5,59.25,0.0,0.0
ANSURI_mal_1476,53.84,172.59,35.76,81.61,68.79,85.31,102.57,49.53,33.23,33.01,19.89,23.91,15.9,14.94,58.06,25.34,85.52,42.48,41.29,20.08,53.51,0.0,0.0
ANSURI_mal_1477,82.3,168.0,42.66,106.08,93.69,103.13,121.53,61.84,39.71,38.12,20.87,30.6,16.92,14.0,58.12,25.19,77.29,41.04,39.49,25.64,54.21,0.0,0.0
ANSURI_mal_1478,72.19,170.99,40.9,95.93,81.78,96.29,117.45,56.61,38.96,37.45,22.16,31.35,17.4,15.45,56.73,24.35,81.11,39.6,40.32,22.57,55.95,0.0,0.0
ANSURI_mal_1479,82.71,173.23,41.59,101.86,89.97,102.87,121.81,61.97,40.91,39.0,23.07,31.4,17.68,15.99,57.63,25.4,83.14,39.99,40.18,25.14,57.59,0.0,0.0
ANSURI_mal_1480,76.4,183.94,41.54,97.91,84.09,96.0,118.13,56.87,36.6,34.62,21.26,28.67,16.55,17.51,61.07,27.04,91.97,44.23,44.54,24.07,57.92,0.0,0.0
ANSURI_mal_1481,79.8,175.5,42.18,99.84,90.97,99.75,116.83,61.43,40.13,35.33,21.18,29.53,16.81,13.68,61.62,27.64,85.45,39.49,42.2,24.79,57.52,0.0,0.0
ANSURI_mal_1482,68.77,182.93,38.08,92.89,75.56,93.44,112.07,52.9,36.28,33.96,21.38,28.84,17.17,15.48,60.59,26.68,89.15,44.82,44.18,21.43,56.97,0.0,0.0
ANSURI_mal_1483,59.89,169.29,39.01,88.51,71.63,90.18,108.76,52.13,35.24,34.54,19.89,27.61,15.82,14.86,55.5,24.31,81.6,41.02,40.43,21.2,54.85,0.0,0.0
ANSURI_mal_1484,67.6,169.94,39.79,94.12,77.91,92.56,115.7,55.02,37.56,36.5,21.86,29.77,16.81,15.78,58.0,25.01,82.43,43.09,41.75,22.26,55.0,0.0,0.0
ANSURI_mal_1485,60.11,172.02,38.12,87.78,71.5,89.7,108.07,52.33,34.86,32.4,19.32,27.21,16.02,14.41,60.09,26.43,84.84,39.18,42.26,21.68,57.31,0.0,0.0
ANSURI_mal_1486,57.38,170.55,37.74,87.16,71.35,85.06,106.62,49.84,33.74,35.97,20.19,27.73,16.05,14.34,57.94,25.8,82.99,40.12,41.53,19.61,55.64,0.0,0.0
ANSURI_mal_1487,80.39,180.07,41.38,98.4,79.73,100.66,119.05,62.22,42.18,38.44,21.4,30.91,17.87,16.12,61.66,28.54,90.11,40.47,43.56,23.28,58.3,0.0,0.0
ANSURI_mal_1488,59.25,172.31,38.24,89.65,73.98,87.7,106.34,50.01,34.14,32.15,20.78,27.71,16.88,14.36,57.2,26.7,85.25,42.37,41.64,21.0,56.16,0.0,0.0
ANSURI_mal_1489,63.93,172.33,38.82,89.19,73.84,89.71,109.87,51.61,36.23,37.31,21.63,28.77,17.14,13.59,59.56,25.36,80.96,40.73,39.78,21.75,56.3,0.0,0.0
ANSURI_mal_1490,74.35,178.78,40.51,95.86,82.73,96.09,113.87,56.77,37.53,36.99,20.72,30.6,16.61,14.85,61.14,27.58,85.43,43.15,41.67,22.77,56.46,0.0,0.0
ANSURI_mal_1491,80.4,174.82,42.27,101.47,85.38,98.5,122.17,60.15,39.87,38.43,23.12,33.23,18.03,16.06,60.66,27.1,85.64,41.59,42.1,24.82,55.12,0.0,0.0
ANSURI_mal_1492,88.24,174.22,43.09,111.46,96.04,103.77,120.23,61.47,41.99,40.05,22.63,29.86,17.66,14.28,61.06,25.88,83.49,41.88,41.51,27.54,56.27,0.0,0.0
ANSURI_mal_1493,78.99,184.18,41.65,94.62,86.04,99.32,116.18,57.32,39.19,36.86,22.53,30.06,18.43,16.2,61.79,27.78,89.78,44.39,44.09,21.7,56.9,0.0,0.0
ANSURI_mal_1494,80.46,192.78,42.5,94.75,79.89,97.83,117.78,56.58,37.47,38.01,21.63,31.66,17.95,16.73,63.19,29.02,94.92,46.44,46.87,21.94,57.69,0.0,0.0
ANSURI_mal_1495,77.52,179.71,41.17,95.59,92.37,99.56,113.78,58.03,37.6,34.55,21.16,27.58,16.81,16.31,59.41,26.33,86.0,43.31,41.17,23.16,58.04,0.0,0.0
ANSURI_mal_1496,76.63,176.71,40.65,102.51,87.35,98.06,116.27,57.85,37.49,37.23,19.98,29.45,16.69,14.81,59.38,27.37,87.35,42.42,42.62,23.9,55.54,0.0,0.0
ANSURI_mal_1497,71.52,172.31,40.32,93.68,81.1,95.9,113.31,58.46,38.97,37.44,22.12,30.87,17.54,14.38,59.13,27.54,86.92,39.29,42.29,22.89,56.68,0.0,0.0
ANSURI_mal_1498,81.82,167.63,42.15,103.63,89.22,101.53,122.28,61.93,42.68,40.04,23.67,30.62,18.33,15.05,55.16,23.88,75.01,41.7,37.36,25.35,56.67,0.0,0.0
ANSURI_mal_1499,70.84,179.84,39.13,94.67,80.27,93.57,112.63,53.81,36.3,35.1,21.49,28.42,17.57,14.95,62.05,27.34,87.75,44.98,42.6,22.82,55.88,0.0,0.0
ANSURI_mal_1500,59.86,170.98,38.03,88.48,69.82,87.22,110.37,51.1,35.84,34.66,20.8,27.12,16.58,15.02,61.03,27.65,82.13,42.02,40.94,20.32,56.78,0.0,0.0
ANSURI_mal_1501,82.21,180.43,41.44,94.27,89.63,101.87,115.7,63.36,41.74,39.18,21.92,29.11,17.05,14.91,64.36,28.85,90.87,40.27,43.17,23.61,57.66,0.0,0.0
ANSURI_mal_1502,78.29,170.87,41.36,101.88,88.21,100.39,116.82,62.15,39.23,37.72,20.56,28.37,16.42,15.54,56.97,25.22,78.09,43.74,40.19,24.37,56.84,0.0,0.0
ANSURI_mal_1503,104.82,183.93,45.0,119.59,102.38,110.06,128.68,65.65,44.03,40.24,24.12,32.18,19.59,14.85,63.73,28.04,89.58,47.84,43.21,28.66,58.15,0.0,0.0
ANSURI_mal_1504,80.26,177.27,40.49,97.93,84.82,101.29,116.65,62.12,40.89,40.33,22.58,29.66,17.08,15.92,58.99,25.83,85.18,43.32,41.21,23.55,56.52,0.0,0.0
ANSURI_mal_1505,88.91,185.88,42.74,98.75,88.29,107.38,121.08,64.88,40.06,38.69,22.68,30.75,17.43,15.81,66.59,30.8,93.69,43.06,45.48,23.34,56.97,0.0,0.0
ANSURI_mal_1506,64.15,170.69,38.07,89.29,75.42,93.09,109.08,55.87,36.75,35.57,20.99,28.05,16.03,14.46,57.66,26.25,81.11,41.6,39.78,20.42,55.89,0.0,0.0
ANSURI_mal_1507,83.87,186.35,41.4,98.1,86.12,100.92,115.84,58.38,42.02,39.43,23.84,29.91,18.57,15.45,62.95,26.81,91.02,44.61,46.04,23.65,58.18,0.0,0.0
ANSURI_mal_1508,67.97,174.01,40.66,97.29,78.49,92.0,113.14,53.34,35.51,35.0,20.23,29.87,16.11,14.92,59.46,27.23,84.88,40.0,41.96,23.44,56.87,0.0,0.0
ANSURI_mal_1509,89.76,174.13,42.0,103.9,95.74,109.57,119.84,64.86,44.79,40.46,23.92,30.1,17.05,14.87,58.33,25.37,80.87,42.98,39.93,25.19,55.88,0.0,0.0
ANSURI_mal_1510,84.0,173.24,42.67,104.03,89.04,103.34,119.89,62.64,40.03,39.88,22.69,30.9,17.44,14.81,59.89,25.87,81.93,42.05,40.21,26.25,58.98,0.0,0.0
ANSURI_mal_1511,101.99,184.63,44.82,110.21,96.25,113.42,126.83,67.34,42.96,41.11,24.14,34.0,17.9,16.2,64.63,30.21,90.94,43.72,45.17,27.92,58.01,0.0,0.0
ANSURI_mal_1512,67.12,170.42,40.75,94.24,81.21,94.08,113.03,54.2,36.41,33.85,21.16,27.99,16.58,13.81,58.9,26.42,80.19,40.21,39.58,21.21,55.32,0.0,0.0
ANSURI_mal_1513,68.83,176.61,40.22,91.42,74.9,93.1,114.54,55.83,37.75,35.99,21.18,31.63,17.01,15.07,61.37,28.0,88.58,39.79,43.47,21.23,56.02,0.0,0.0
ANSURI_mal_1514,98.84,186.47,43.2,110.25,100.48,108.19,126.65,63.55,41.14,40.06,22.12,31.6,18.01,15.83,65.23,28.19,91.22,45.32,44.97,27.48,57.37,0.0,0.0
ANSURI_mal_1515,77.13,172.73,42.81,96.3,83.58,99.09,119.34,57.9,40.97,38.46,22.73,31.55,17.57,15.19,57.76,24.43,79.73,45.21,38.51,23.34,56.18,0.0,0.0
ANSURI_mal_1516,75.09,171.66,41.61,94.18,82.14,99.04,115.29,59.6,39.23,39.56,23.61,30.35,16.89,14.71,59.42,26.54,80.78,42.96,39.6,23.11,56.87,0.0,0.0
ANSURI_mal_1517,97.81,178.11,43.18,105.14,95.51,113.28,123.36,70.36,44.44,43.39,23.82,33.99,17.97,13.56,60.71,26.98,85.88,41.5,40.44,25.72,59.72,0.0,0.0
ANSURI_mal_1518,96.26,182.79,43.21,108.47,93.75,107.62,123.02,65.31,41.35,43.23,24.75,31.97,18.99,15.36,61.68,26.41,86.91,46.36,41.98,27.04,57.94,0.0,0.0
ANSURI_mal_1519,65.31,176.06,40.57,90.86,73.81,90.66,112.88,51.64,34.95,32.64,20.68,29.52,17.19,15.39,58.28,26.14,82.4,43.94,41.01,22.13,57.84,0.0,0.0
ANSURI_mal_1520,82.65,183.89,40.52,93.59,84.56,104.36,111.31,63.1,41.83,39.03,23.12,29.2,17.9,14.34,60.06,26.51,88.53,44.44,43.8,23.09,57.88,0.0,0.0
ANSURI_mal_1521,80.22,174.75,41.56,98.68,85.95,100.06,118.55,62.29,40.52,38.93,22.67,30.58,18.55,15.33,57.94,26.29,82.95,45.2,41.21,23.71,57.62,0.0,0.0
ANSURI_mal_1522,78.4,179.48,42.15,100.09,80.61,96.96,122.04,57.17,39.15,38.51,23.54,31.77,18.66,17.25,57.79,26.49,85.86,43.62,42.63,22.86,56.25,0.0,0.0
ANSURI_mal_1523,87.73,182.07,40.96,100.13,89.35,102.56,120.3,64.54,42.43,39.99,24.08,31.67,18.56,16.13,65.33,30.66,90.01,41.97,43.09,24.2,57.34,0.0,0.0
ANSURI_mal_1524,74.41,174.9,40.41,98.08,81.57,98.07,115.67,57.47,36.59,38.95,22.05,28.79,16.98,15.48,59.27,26.82,85.19,42.0,40.89,24.58,57.22,0.0,0.0
ANSURI_mal_1525,68.57,175.35,39.26,92.66,83.58,94.81,108.8,53.9,36.06,33.37,20.65,28.49,16.62,15.12,56.01,25.69,82.59,42.75,40.77,22.51,56.85,0.0,0.0
ANSURI_mal_1526,74.37,172.76,40.16,93.84,90.19,100.8,110.08,57.66,39.37,36.68,21.88,28.62,17.84,14.19,58.15,25.67,84.4,39.31,40.95,23.59,55.72,0.0,0.0
ANSURI_mal_1527,89.2,182.35,41.81,100.57,94.69,102.47,119.94,62.62,40.18,41.41,22.85,31.21,18.94,15.44,64.83,28.46,87.65,44.43,43.12,25.21,57.34,0.0,0.0
ANSURI_mal_1528,71.4,164.23,40.75,98.9,85.84,95.36,117.12,57.65,39.88,39.46,21.22,29.53,16.96,14.96,56.64,25.16,79.81,39.18,38.28,24.3,54.69,0.0,0.0
ANSURI_mal_1529,65.22,169.63,38.96,93.39,81.13,91.32,108.18,53.61,35.9,35.97,20.86,29.55,16.72,13.35,59.25,26.45,84.94,41.2,41.89,23.29,53.94,0.0,0.0
ANSURI_mal_1530,72.41,178.56,40.94,93.42,80.01,94.67,114.03,55.44,37.42,37.81,23.03,28.87,17.24,16.06,61.69,27.72,86.69,43.57,42.22,22.4,55.97,0.0,0.0
ANSURI_mal_1531,82.46,184.29,42.63,102.21,83.47,98.87,123.63,59.45,38.46,37.68,21.91,32.52,17.6,16.08,63.56,29.02,94.75,41.57,46.17,24.15,57.39,0.0,0.0
ANSURI_mal_1532,61.22,166.14,38.9,94.96,75.98,88.76,111.0,51.74,34.99,34.26,20.43,27.65,16.12,15.96,56.26,26.0,80.74,41.96,40.08,22.77,53.77,0.0,0.0
ANSURI_mal_1533,71.95,168.48,41.29,99.09,81.62,95.36,117.96,57.9,37.86,37.23,22.89,29.79,16.84,14.47,55.7,24.88,79.03,41.39,37.54,23.42,56.35,0.0,0.0
ANSURI_mal_1534,56.12,169.14,37.64,84.97,69.91,84.88,105.8,51.06,33.68,35.78,20.87,28.04,16.25,15.76,57.09,26.19,84.24,38.38,41.7,18.94,56.1,0.0,0.0
ANSURI_mal_1535,66.65,180.52,40.17,89.68,77.23,92.32,111.84,52.73,33.21,34.44,20.8,27.79,16.32,15.34,59.45,25.67,86.1,43.52,43.09,20.59,57.06,0.0,0.0
ANSURI_mal_1536,89.67,173.82,43.65,106.58,102.91,104.87,122.03,61.21,41.09,40.5,22.68,30.54,17.95,15.51,58.83,25.88,81.8,44.03,38.44,26.5,57.72,0.0,0.0
ANSURI_mal_1537,79.06,169.81,41.79,99.15,86.07,102.53,120.19,64.26,40.52,37.74,22.82,30.48,17.91,16.24,56.03,25.69,79.66,40.97,39.88,23.29,56.26,0.0,0.0
ANSURI_mal_1538,63.16,169.35,40.04,91.71,72.7,91.24,111.63,54.27,34.81,35.38,21.11,28.82,16.12,14.99,58.26,25.57,84.17,38.51,40.8,22.86,55.97,0.0,0.0
ANSURI_mal_1539,97.21,180.65,45.0,107.01,98.02,108.76,125.43,66.98,43.66,41.37,23.99,32.28,18.42,14.83,66.09,28.45,89.02,41.58,41.95,26.4,58.28,0.0,0.0
ANSURI_mal_1540,52.15,165.14,36.86,81.0,70.75,85.08,103.35,50.01,33.37,32.69,18.41,25.98,15.13,15.22,54.42,24.63,80.0,38.23,40.5,18.44,54.81,0.0,0.0
ANSURI_mal_1541,80.2,190.49,39.88,90.56,80.31,99.4,110.5,59.09,40.9,38.25,23.13,30.11,19.15,14.68,66.74,30.09,95.28,42.64,46.67,22.51,57.71,0.0,0.0
ANSURI_mal_1542,69.65,163.55,40.16,95.62,87.59,97.06,110.58,58.77,39.98,36.96,21.27,28.19,16.0,15.17,54.07,24.39,76.72,39.2,38.02,23.66,55.5,0.0,0.0
ANSURI_mal_1543,80.11,175.18,42.48,103.47,84.39,99.64,120.76,61.17,38.65,36.65,21.63,32.39,17.53,15.26,60.3,28.15,85.64,40.66,41.95,25.57,55.81,0.0,0.0
ANSURI_mal_1544,86.72,175.93,42.24,105.47,94.59,105.61,119.75,62.33,39.49,39.59,22.41,30.56,18.14,14.51,64.36,30.18,87.03,39.52,41.63,26.2,58.2,0.0,0.0
ANSURI_mal_1545,90.8,169.85,44.01,112.34,103.32,107.74,122.46,64.31,38.7,38.25,22.02,32.0,17.33,16.06,57.7,26.09,77.75,42.98,38.73,27.36,53.56,0.0,0.0
ANSURI_mal_1546,90.98,164.28,45.28,114.03,106.59,107.72,121.37,67.21,42.49,37.08,20.9,31.46,17.68,13.86,56.41,24.79,74.99,41.6,37.56,28.98,57.46,0.0,0.0
ANSURI_mal_1547,91.83,185.37,43.55,104.3,92.71,106.21,118.28,60.89,41.25,41.75,24.59,30.45,18.89,14.95,61.42,27.35,88.82,47.53,43.31,25.27,58.58,0.0,0.0
ANSURI_mal_1548,99.94,178.72,44.09,106.48,96.39,113.45,124.59,71.0,45.47,43.86,24.41,32.82,18.0,15.62,62.23,27.78,86.12,42.86,42.04,26.47,57.58,0.0,0.0
ANSURI_mal_1549,67.21,172.25,40.2,93.08,78.3,90.42,111.04,54.65,37.54,35.82,21.62,28.83,17.24,14.18,58.72,26.72,81.83,41.75,40.56,22.79,56.27,0.0,0.0
ANSURI_mal_1550,63.25,165.47,40.52,92.71,75.32,90.1,110.77,52.93,36.47,35.79,21.8,29.08,17.79,14.37,56.76,24.55,79.0,41.74,40.4,22.97,55.23,0.0,0.0
ANSURI_mal_1551,75.01,180.5,40.45,96.42,88.5,96.09,115.02,55.75,37.9,35.4,20.67,27.8,17.45,16.0,61.13,27.23,87.61,42.03,43.66,22.09,56.39,0.0,0.0
ANSURI_mal_1552,80.44,178.39,42.52,100.18,84.1,100.59,120.92,61.71,39.27,36.88,21.79,30.55,17.02,14.87,63.22,29.2,88.71,40.1,42.63,23.85,56.96,0.0,0.0
ANSURI_mal_1553,81.47,163.83,44.01,105.09,91.45,104.07,122.37,62.38,42.34,40.89,23.43,31.18,16.86,14.85,55.07,24.36,76.45,39.13,36.78,25.69,57.08,0.0,0.0
ANSURI_mal_1554,82.36,168.27,43.22,104.18,94.34,104.53,120.06,62.68,41.22,36.08,21.78,31.23,17.78,15.23,58.31,26.6,81.14,39.39,37.83,26.95,56.32,0.0,0.0
ANSURI_mal_1555,72.77,173.89,40.94,100.09,82.17,94.2,117.33,56.11,37.81,37.8,22.39,28.71,17.08,15.32,57.82,25.99,85.55,41.92,42.0,23.66,56.62,0.0,0.0
ANSURI_mal_1556,59.44,170.06,38.48,89.83,77.93,88.44,108.05,49.14,33.45,33.14,19.76,27.01,16.65,14.51,58.09,26.32,83.63,41.43,41.58,21.38,53.7,0.0,0.0
ANSURI_mal_1557,91.07,182.92,43.69,108.51,90.88,103.51,127.56,60.92,40.37,39.68,23.39,32.9,18.37,17.26,61.88,27.11,89.08,45.18,41.72,26.13,55.64,0.0,0.0
ANSURI_mal_1558,76.98,169.48,39.35,94.54,85.08,104.34,114.34,64.6,40.12,39.7,23.02,29.41,17.16,14.67,56.67,24.73,80.63,39.96,39.46,22.54,57.14,0.0,0.0
ANSURI_mal_1559,74.61,172.41,41.25,101.18,77.26,96.85,120.28,58.6,37.47,38.66,22.25,31.65,17.37,15.78,59.5,25.33,85.58,42.16,41.02,24.93,55.25,0.0,0.0
ANSURI_mal_1560,90.4,190.6,44.09,104.59,80.51,100.23,128.03,59.28,39.8,41.75,23.45,35.09,18.91,16.99,67.36,30.1,98.01,45.35,45.5,25.95,59.04,0.0,0.0
ANSURI_mal_1561,89.86,178.93,44.14,104.15,87.06,106.76,124.55,65.66,40.61,40.65,22.74,32.69,18.35,15.07,60.97,27.59,85.6,42.85,42.47,25.21,58.42,0.0,0.0
ANSURI_mal_1562,81.52,179.33,41.92,97.95,84.34,103.38,118.95,60.67,40.23,37.67,21.28,30.12,18.1,16.09,61.99,27.81,84.92,42.79,41.66,23.42,56.66,0.0,0.0
ANSURI_mal_1563,66.61,172.68,40.49,90.85,74.64,91.67,112.55,55.64,37.57,35.73,21.19,30.02,17.7,15.31,61.27,28.2,84.99,41.24,43.25,21.36,55.62,0.0,0.0
ANSURI_mal_1564,76.51,165.76,41.2,97.78,87.77,100.61,115.62,60.84,41.54,40.77,23.32,30.11,17.21,14.38,56.45,24.76,75.4,41.11,36.16,23.5,56.76,0.0,0.0
ANSURI_mal_1565,92.09,177.1,43.94,105.09,96.33,108.56,120.45,68.24,42.68,37.78,21.36,31.68,17.93,14.44,56.84,25.96,81.98,41.81,41.36,26.53,56.93,0.0,0.0
ANSURI_mal_1566,108.3,176.1,44.4,119.19,116.81,115.12,122.74,69.65,45.38,42.92,23.82,31.06,18.24,14.99,58.02,25.61,81.79,44.49,41.25,30.39,58.83,0.0,0.0
ANSURI_mal_1567,90.12,170.06,41.54,104.98,101.31,109.93,112.28,69.8,43.83,41.0,23.53,31.03,17.09,13.49,56.63,25.06,80.21,40.88,40.02,27.21,57.46,0.0,0.0
ANSURI_mal_1568,79.2,175.0,41.79,103.32,82.54,100.72,121.5,60.9,39.26,36.58,21.08,31.18,17.82,16.1,60.38,27.05,86.02,41.63,42.2,24.46,56.79,0.0,0.0
ANSURI_mal_1569,75.81,180.09,41.42,96.65,81.4,96.27,115.27,58.26,38.32,36.94,22.25,29.88,17.24,15.17,59.67,26.8,86.67,43.55,41.87,22.78,58.32,0.0,0.0
ANSURI_mal_1570,81.31,181.28,42.84,101.3,85.01,97.31,123.68,59.05,38.32,36.55,21.34,32.4,17.25,16.88,59.19,26.1,86.21,44.29,41.89,24.41,57.4,0.0,0.0
ANSURI_mal_1571,81.29,179.15,42.04,99.47,85.61,100.52,118.3,59.56,39.32,39.2,22.76,30.88,17.81,15.54,61.54,26.97,85.72,44.5,41.64,23.74,58.1,0.0,0.0
ANSURI_mal_1572,69.48,174.89,40.1,96.05,79.4,93.89,113.07,53.36,36.93,37.19,22.26,29.34,17.89,14.61,56.37,25.29,84.29,41.61,41.21,22.1,55.78,0.0,0.0
ANSURI_mal_1573,112.05,186.13,45.52,110.94,97.38,116.91,131.99,73.44,46.15,44.99,24.68,36.27,19.8,15.79,67.22,30.11,89.56,42.71,42.56,27.05,59.53,0.0,0.0
ANSURI_mal_1574,84.36,176.07,41.07,101.2,88.64,103.94,119.77,62.07,42.17,41.94,23.22,31.4,18.08,15.61,59.65,26.09,84.25,41.16,39.61,23.72,56.62,0.0,0.0
ANSURI_mal_1575,74.8,172.72,40.0,96.76,87.25,99.58,110.65,60.31,37.13,37.63,22.22,28.25,17.08,14.2,56.36,26.27,81.16,40.13,40.12,23.51,56.12,0.0,0.0
ANSURI_mal_1576,68.24,168.85,40.0,91.73,77.94,96.42,110.97,57.12,38.46,36.89,22.19,28.55,17.03,14.46,55.76,24.86,78.56,40.36,38.58,22.11,58.62,0.0,0.0
ANSURI_mal_1577,75.01,181.53,40.57,96.01,83.04,97.27,115.34,55.51,37.03,35.67,21.52,27.78,17.57,15.24,62.26,27.45,87.74,42.1,43.42,23.09,58.31,0.0,0.0
ANSURI_mal_1578,82.96,182.73,42.34,98.86,84.06,99.56,124.76,59.93,39.36,40.19,23.91,30.36,17.17,16.49,63.13,26.96,88.71,44.36,41.25,22.73,57.52,0.0,0.0
ANSURI_mal_1579,92.0,186.32,43.41,105.8,89.1,105.35,124.44,61.41,41.48,40.23,24.4,31.98,18.78,16.44,62.57,27.75,92.18,45.73,42.99,25.62,59.24,0.0,0.0
ANSURI_mal_1580,75.67,166.91,42.1,104.36,93.63,95.89,116.91,56.71,39.08,36.12,20.17,30.72,17.14,14.15,55.53,24.5,78.99,40.07,39.43,26.36,57.36,0.0,0.0
ANSURI_mal_1581,63.55,169.44,38.93,91.18,74.03,92.53,111.23,53.94,36.66,35.84,21.08,28.05,16.05,15.77,53.18,23.91,79.09,42.72,39.12,21.21,56.58,0.0,0.0
ANSURI_mal_1582,104.12,188.12,44.45,114.03,98.67,109.46,131.47,65.52,42.12,42.99,23.51,32.49,18.34,16.85,65.18,28.88,91.57,45.03,43.6,27.54,58.32,0.0,0.0
ANSURI_mal_1583,72.84,171.4,39.91,94.43,83.79,98.82,114.93,60.3,39.63,35.73,20.55,30.39,17.12,16.07,57.56,26.97,84.3,39.53,40.36,22.67,56.34,0.0,0.0
ANSURI_mal_1584,71.57,169.63,40.04,96.3,85.49,96.06,112.23,57.58,39.18,36.45,21.65,27.94,16.64,14.97,57.24,26.31,80.23,45.06,39.06,23.74,55.54,0.0,0.0
ANSURI_mal_1585,80.43,184.34,41.28,99.11,84.39,99.22,118.39,59.52,37.82,38.04,21.91,29.19,17.38,16.49,61.49,27.43,90.44,44.01,43.77,23.3,57.21,0.0,0.0
ANSURI_mal_1586,62.05,167.1,39.67,91.53,74.79,91.84,110.15,53.71,36.62,32.99,20.03,27.93,15.47,14.62,56.03,24.58,79.07,41.43,38.52,21.5,56.74,0.0,0.0
ANSURI_mal_1587,74.8,175.36,41.67,101.57,85.13,94.29,118.31,54.05,36.77,36.19,21.74,30.92,17.11,16.17,59.89,26.74,84.76,42.9,42.76,25.01,58.22,0.0,0.0
ANSURI_mal_1588,91.04,173.79,42.61,107.77,102.22,108.32,122.5,64.02,42.35,38.92,21.36,28.81,16.95,15.81,59.3,26.72,81.86,43.77,39.68,27.65,56.81,0.0,0.0
ANSURI_mal_1589,71.86,174.78,41.1,96.69,80.45,95.34,114.84,57.27,37.12,36.29,20.85,28.94,17.35,14.16,61.83,28.58,86.52,41.55,41.15,23.0,56.27,0.0,0.0
ANSURI_mal_1590,70.97,177.53,40.23,96.19,81.2,92.96,114.07,55.3,38.0,35.38,20.38,27.08,16.91,14.66,58.13,26.02,85.88,43.41,41.57,23.13,58.4,0.0,0.0
ANSURI_mal_1591,92.34,182.23,43.14,105.32,97.64,105.36,117.5,63.6,41.61,41.22,23.76,30.05,17.36,14.69,62.28,28.33,86.46,44.89,41.22,26.13,58.94,0.0,0.0
ANSURI_mal_1592,106.57,182.47,43.52,114.62,103.59,114.44,128.38,70.69,46.05,41.83,23.99,31.68,17.77,15.88,62.83,27.01,88.85,46.24,44.2,28.61,55.24,0.0,0.0
ANSURI_mal_1593,77.49,173.56,41.19,104.45,90.2,98.32,120.06,58.07,37.13,34.75,20.64,28.19,16.72,15.7,59.65,26.94,82.41,41.94,39.95,24.57,57.36,0.0,0.0
ANSURI_mal_1594,81.55,180.34,42.88,101.27,84.68,101.85,118.16,59.42,40.01,35.91,22.41,31.5,17.8,14.87,61.37,28.69,87.9,44.47,41.96,23.93,57.81,0.0,0.0
ANSURI_mal_1595,78.25,180.05,40.55,100.09,80.46,99.23,121.04,58.98,39.53,36.88,22.38,28.26,17.49,17.17,57.21,25.52,82.53,44.39,40.63,22.59,57.42,0.0,0.0
ANSURI_mal_1596,93.28,188.08,42.92,106.32,96.27,105.01,118.46,60.39,40.29,41.31,22.8,28.31,17.71,14.9,64.68,28.49,89.13,46.81,43.64,26.03,58.35,0.0,0.0
ANSURI_mal_1597,70.33,170.22,40.12,95.1,84.9,96.01,114.12,57.82,35.44,35.36,21.14,29.7,16.91,15.0,57.96,25.23,83.04,40.21,39.61,23.54,54.17,0.0,0.0
ANSURI_mal_1598,86.04,184.66,40.78,98.09,87.44,105.33,116.04,63.34,42.91,39.19,22.05,29.81,17.15,15.12,63.08,27.59,89.24,43.77,43.58,23.01,56.79,0.0,0.0
