stature_cm,weight_kg,chest_circumference,buttock_circumference,waist_circumference,thigh_circumference,ankle_circumference,biacromial_breadth,knee_height_sitting,calf_circumference,arm_circumference_flexed
172.7,75.3,102.2,95.9,97.2,56.8,21.0,40.2,54.9,36.2,31.3
170.9,109.5,121.6,118.7,111.3,75.3,26.8,41.2,54.4,47.5,41.6
175.1,67.9,92.7,92.4,78.5,54.6,21.0,39.8,54.6,35.8,33.5
171.9,75.7,96.2,100.9,80.2,62.8,20.3,41.0,54.8,36.1,33.0
181.7,99.6,106.6,112.8,102.0,68.7,26.0,43.0,56.5,43.7,37.0
192.7,98.1,103.5,106.1,90.4,66.1,24.5,42.1,61.3,43.2,35.2
185.1,111.6,112.3,116.6,109.5,72.9,25.0,45.0,58.4,43.2,37.8
180.8,72.9,96.9,93.9,79.3,57.6,22.4,42.4,58.5,36.3,33.1
166.3,98.3,120.3,108.5,110.2,69.7,24.3,42.2,51.9,43.5,37.3
183.4,86.5,97.8,104.4,95.5,67.4,24.3,40.9,61.5,41.5,36.1
181.5,123.9,124.8,119.3,111.3,77.2,27.9,45.4,58.9,48.2,47.5
170.0,63.1,89.1,91.2,80.2,53.3,20.5,40.2,52.7,34.2,30.0
180.8,96.5,111.6,110.4,102.7,68.7,24.0,41.1,57.4,40.0,37.5
172.2,77.8,103.9,97.5,83.9,60.8,22.5,42.2,53.4,38.3,37.3
167.9,68.2,92.6,95.2,82.5,58.0,21.7,36.5,54.0,36.7,32.7
177.5,87.6,100.4,105.3,89.6,65.5,23.5,43.3,56.0,38.9,37.3
182.6,102.8,112.2,110.8,108.2,67.8,23.8,41.7,58.6,42.0,38.9
176.7,93.5,110.6,104.3,96.7,68.8,24.5,45.8,55.9,41.7,39.7
168.5,78.4,103.2,100.9,91.0,62.0,22.3,42.0,51.3,38.7,32.0
173.5,91.4,114.6,99.3,102.0,63.3,24.0,39.9,54.2,41.5,37.2
166.8,87.5,105.4,103.6,92.2,66.3,24.4,41.5,53.3,44.2,36.8
167.8,63.7,94.2,88.7,72.8,52.9,20.3,40.7,53.4,34.2,31.3
180.8,93.9,109.0,106.4,97.5,64.1,21.3,43.4,57.2,37.5,39.3
184.6,72.9,94.4,95.1,87.4,55.4,21.1,40.2,60.1,36.3,31.3
177.1,84.1,100.6,108.2,86.8,69.8,22.7,39.3,54.8,40.0,36.0
177.4,87.7,106.6,106.2,97.7,64.4,22.8,40.0,58.6,38.5,35.0
174.8,96.5,114.7,110.3,101.9,69.3,23.3,40.3,53.2,42.1,40.8
178.9,99.1,108.3,111.2,91.0,75.5,23.7,43.2,57.0,44.0,37.4
182.5,100.1,113.0,108.5,105.8,65.2,25.7,44.5,56.7,41.5,34.4
169.8,87.2,106.2,102.9,93.3,61.4,23.9,44.3,52.3,40.0,36.2
185.0,113.1,117.4,119.8,110.0,75.7,24.2,42.6,58.7,44.1,40.8
176.6,74.4,97.3,96.6,86.0,60.1,20.9,39.2,53.7,36.8,31.2
163.8,64.7,91.9,92.2,74.8,54.8,23.3,38.2,49.5,36.0,31.3
181.8,101.9,117.2,110.2,100.7,68.8,25.0,41.8,56.8,42.0,39.7
166.4,68.1,92.7,93.9,88.3,58.1,20.7,41.6,51.7,37.4,33.9
190.2,89.2,107.6,101.8,99.2,62.8,21.8,44.4,60.0,37.0,32.6
172.2,82.4,103.7,101.6,85.3,62.3,23.4,42.3,55.3,39.2,37.2
183.3,79.3,98.1,99.8,88.8,59.5,21.1,42.3,57.2,35.1,34.9
184.7,116.6,118.2,114.2,114.6,71.4,26.7,44.1,57.4,43.9,41.6
169.0,94.8,111.7,106.4,112.7,68.8,25.3,41.0,53.1,40.5,35.9
193.4,113.2,117.8,108.6,98.2,68.5,26.2,45.2,66.4,44.5,40.2
180.7,109.3,115.4,115.7,115.3,72.9,24.0,43.1,59.9,41.8,37.5
165.1,68.8,99.3,95.9,83.2,60.3,21.9,39.3,49.9,37.8,35.3
176.8,105.2,116.7,111.4,110.2,67.9,24.9,42.7,56.8,44.3,39.7
181.2,76.8,100.7,98.1,87.3,60.6,24.6,39.3,57.9,39.2,33.7
174.3,92.7,110.1,108.2,101.7,66.0,23.7,43.8,54.7,40.7,36.5
171.5,82.0,105.9,99.7,87.5,61.7,24.5,40.0,53.1,41.0,36.1
168.1,87.7,113.1,105.3,99.6,65.0,23.3,43.7,51.5,40.3,36.6
184.7,82.5,105.4,98.7,88.3,59.6,21.0,44.0,54.7,37.3,32.6
168.4,76.2,98.8,97.9,85.9,60.0,24.2,39.4,52.6,39.0,32.5
186.5,89.4,105.9,103.4,88.7,62.6,24.3,42.8,60.8,42.4,35.0
173.2,79.1,105.3,97.1,91.7,58.8,20.8,38.5,54.8,36.6,36.1
165.5,67.7,96.5,93.0,87.8,56.4,22.8,40.0,52.7,37.3,34.3
175.9,85.0,103.8,103.9,97.0,63.5,23.3,42.3,56.8,40.4,36.4
176.4,75.0,99.7,96.4,82.1,56.6,22.9,43.4,53.8,36.1,31.9
174.0,78.0,102.8,96.8,88.8,59.6,22.4,41.8,55.7,40.3,34.8
176.6,75.2,97.5,97.1,78.2,59.0,22.7,39.8,55.3,37.6,31.5
165.6,70.6,100.8,99.3,89.3,58.8,21.1,37.6,53.3,35.3,32.9
168.1,59.6,90.1,88.4,73.0,50.2,21.0,38.5,51.0,35.0,32.7
165.8,86.1,99.4,101.6,95.3,65.1,24.0,41.1,53.5,42.3,38.9
158.8,55.2,88.9,85.3,74.2,52.8,19.5,37.9,49.5,34.0,28.4
175.4,72.3,94.7,92.7,83.5,58.2,21.8,40.8,53.7,35.4,31.6
178.8,90.7,110.7,103.9,97.0,63.8,23.2,42.1,56.5,38.9,38.2
180.6,69.0,93.8,93.7,78.0,55.9,20.4,42.5,56.4,34.4,31.9
169.7,95.9,112.2,114.2,108.5,66.8,23.0,42.0,52.6,40.3,36.6
177.0,69.0,95.9,90.8,77.5,54.9,21.6,44.7,54.2,34.8,32.1
179.6,84.0,105.5,100.6,87.3,61.9,21.5,42.2,55.3,38.4,38.0
181.5,79.2,101.7,97.7,85.3,61.6,22.8,42.0,55.5,37.8,32.2
175.6,70.6,94.3,94.6,84.4,54.8,21.0,40.9,54.7,35.2,32.3
170.1,79.1,103.1,102.0,89.3,61.5,21.3,43.7,53.0,36.7,33.5
175.1,88.7,112.8,100.1,90.4,65.6,23.8,44.7,53.2,41.2,37.4
180.1,87.1,103.2,101.8,88.0,62.4,23.9,43.2,56.1,39.1,32.8
173.7,87.4,102.8,107.7,90.3,67.2,23.3,40.4,54.2,38.4,32.5
178.5,81.2,104.6,103.2,90.1,62.5,22.0,42.0,56.6,37.5,33.3
177.1,87.5,104.7,101.7,98.0,65.0,22.8,42.7,57.8,40.0,35.3
177.1,77.2,96.2,100.1,84.7,62.6,20.7,41.2,55.7,37.5,34.7
158.0,65.4,94.9,93.7,81.1,59.1,21.0,39.4,49.0,33.8,35.9
168.5,87.2,111.4,106.9,100.5,66.4,21.6,41.2,52.8,37.2,39.0
167.5,70.0,97.1,91.6,87.5,54.8,19.5,39.5,51.2,33.9,34.5
167.5,78.5,103.3,96.6,94.4,60.8,21.0,38.2,53.3,39.7,34.0
169.0,87.0,111.8,101.3,98.0,60.4,23.3,42.0,53.4,41.5,34.6
159.3,70.0,102.7,92.3,83.6,58.2,21.0,39.3,50.2,37.5,36.8
173.7,82.4,106.4,100.8,96.5,59.8,20.0,41.1,54.4,37.8,34.2
169.3,81.3,107.3,100.8,94.9,62.3,21.5,41.3,53.4,38.5,35.3
170.6,87.3,108.8,99.2,96.8,61.5,22.9,41.5,53.3,40.8,37.6
188.8,78.7,96.8,96.7,83.6,57.4,22.7,44.5,61.4,37.8,32.3
170.6,74.8,102.0,99.2,81.5,60.4,20.5,40.7,55.5,35.2,35.3
184.1,79.3,98.7,96.6,81.2,57.1,22.8,43.0,59.3,36.8,34.9
190.6,94.2,106.1,105.1,103.7,61.3,23.1,44.8,60.3,39.4,34.4
186.6,86.7,99.4,101.8,92.5,61.2,22.9,42.4,59.3,39.0,35.2
178.8,88.9,112.7,100.8,100.8,60.2,22.2,43.0,56.8,39.7,35.7
188.7,97.0,106.9,109.7,93.3,65.5,24.2,44.9,61.1,39.8,38.6
168.7,93.8,110.7,111.5,107.4,66.8,23.0,40.9,52.8,39.2,38.5
172.4,104.6,124.2,111.2,113.7,62.8,24.5,42.6,52.6,45.2,39.9
171.0,76.8,98.9,97.3,83.8,60.2,23.3,41.6,54.3,40.2,39.2
176.3,110.4,121.1,113.8,112.7,69.6,23.5,42.0,55.5,45.7,46.2
172.2,99.1,113.5,113.8,108.0,68.8,23.0,40.5,54.4,40.3,37.2
172.2,83.7,101.7,101.7,101.4,64.4,23.1,39.6,53.2,41.5,32.4
165.9,68.7,100.0,94.6,81.8,55.1,21.5,42.3,51.8,36.7,33.4
174.1,88.5,109.2,105.9,100.2,63.2,21.3,43.0,54.9,39.0,32.7
171.0,86.9,111.3,104.0,100.0,61.3,23.0,40.0,55.1,40.6,37.1
177.4,103.4,112.7,110.6,110.0,70.5,24.2,40.7,58.0,41.5,38.2
173.0,79.2,101.9,99.0,90.0,63.6,21.8,39.8,52.6,36.3,37.1
179.8,65.1,93.9,91.9,81.7,51.8,20.0,42.0,55.9,33.0,28.8
173.8,83.1,104.4,99.1,97.6,57.7,20.5,41.1,52.8,37.2,36.3
178.1,99.9,112.5,108.4,109.0,65.1,21.6,43.4,59.3,37.3,36.5
162.3,96.8,121.9,110.9,107.1,69.4,24.0,41.1,50.9,42.6,42.0
172.5,84.7,104.3,100.2,91.6,64.3,22.8,40.2,52.3,38.8,34.0
175.6,73.7,100.9,94.5,92.2,55.6,22.1,42.6,55.8,36.5,32.0
180.0,84.9,109.7,104.4,91.7,63.6,23.8,43.5,56.2,38.0,36.1
177.8,98.5,107.9,108.4,101.1,67.4,23.0,42.2,58.4,44.1,39.0
167.4,77.4,102.5,101.6,86.7,64.3,21.6,41.0,54.5,38.3,35.1
177.4,85.5,99.7,106.8,87.2,65.5,22.4,41.6,56.8,39.0,37.4
170.5,111.1,125.0,123.2,121.4,71.8,22.5,44.3,55.3,42.8,40.6
174.9,82.9,107.5,99.4,96.8,59.5,22.2,42.5,55.9,37.2,33.1
182.1,96.6,116.1,102.4,105.1,63.1,23.0,42.0,58.4,40.7,37.0
169.1,66.5,101.4,87.5,79.8,54.4,21.3,40.8,52.3,37.6,35.0
168.6,86.8,108.7,106.2,98.0,65.9,23.0,40.7,52.0,39.3,39.0
182.3,93.4,110.0,105.2,97.1,63.6,25.4,44.0,58.3,40.1,36.8
177.1,112.3,129.7,112.2,110.3,67.5,24.8,44.7,56.5,42.0,40.9
175.0,95.4,111.7,107.7,99.8,68.1,24.1,40.8,55.2,42.2,41.1
168.7,77.6,101.7,100.3,88.3,62.5,22.6,40.7,52.8,39.0,33.1
164.2,72.7,101.4,93.2,87.0,61.7,19.6,41.0,51.5,36.7,36.4
173.4,91.5,113.2,105.8,104.3,67.1,21.8,40.5,54.8,42.7,35.7
175.7,107.6,117.3,110.7,111.3,69.2,23.0,42.9,55.5,42.7,41.1
178.4,102.7,114.4,109.4,105.0,71.6,23.0,42.2,58.5,40.2,41.7
168.5,79.8,107.2,99.4,96.5,59.6,21.5,42.2,52.5,38.0,35.2
174.2,83.9,101.7,103.2,93.5,60.6,21.3,41.0,53.0,38.0,35.0
178.8,88.8,106.6,105.7,96.6,63.5,21.0,43.9,54.7,38.4,34.8
169.4,89.1,112.7,103.8,110.3,62.1,22.0,40.2,54.3,36.9,36.9
187.3,99.8,110.1,105.2,100.7,64.3,24.0,43.5,59.3,41.7,36.8
184.3,116.1,121.5,113.0,112.2,69.1,24.3,46.6,58.4,41.6,39.0
163.5,76.7,105.7,98.3,95.5,61.5,20.5,39.1,51.8,36.7,33.2
183.3,117.9,119.4,117.0,112.3,75.4,24.4,45.0,60.7,45.1,45.2
191.9,108.6,112.7,114.1,99.5,72.6,22.0,43.5,62.8,39.3,42.8
177.9,132.9,127.7,123.2,128.7,75.3,28.8,44.2,58.1,52.3,46.8
182.5,95.2,107.2,101.9,98.3,64.1,24.0,39.3,61.3,41.4,40.3
173.4,87.8,104.1,101.7,97.3,64.8,24.0,42.1,55.0,39.7,36.1
166.3,82.2,105.3,103.4,93.9,63.1,23.2,40.0,49.9,41.9,32.4
171.8,87.0,108.8,107.6,100.0,65.6,23.2,40.0,54.6,40.2,36.1
181.4,95.4,108.0,105.7,89.3,69.0,23.0,42.3,58.0,39.4,39.5
176.0,83.5,106.6,100.8,99.6,62.3,21.2,40.2,58.5,36.5,34.4
163.1,67.2,97.7,91.2,84.7,55.3,21.5,38.4,51.5,35.6,32.2
174.0,93.8,114.9,101.6,105.8,60.7,22.5,42.3,54.7,39.7,36.6
174.9,91.3,110.6,103.7,98.8,63.5,22.5,43.8,57.0,39.8,39.3
175.7,94.7,114.4,106.9,102.9,63.5,22.7,43.4,55.8,39.8,38.6
187.0,96.4,112.4,103.7,106.2,63.4,22.5,42.3,58.5,39.6,36.6
175.4,72.0,97.1,94.1,79.3,53.5,21.2,39.5,54.6,36.6,32.8
170.0,66.6,94.8,94.3,80.5,57.7,21.5,37.6,53.4,35.0,30.4
168.3,70.0,103.4,91.8,87.3,55.3,20.3,40.4,50.9,33.4,34.8
171.7,76.7,105.6,94.3,93.1,59.6,20.0,39.7,53.8,38.5,32.3
182.0,78.5,96.9,94.7,83.5,57.0,22.7,42.3,56.2,38.5,34.5
170.5,120.9,133.6,120.7,122.3,75.3,24.6,44.8,54.3,44.2,43.6
184.4,110.0,123.3,113.4,111.8,67.7,22.9,42.3,58.7,41.5,33.1
172.7,78.1,106.2,96.8,91.2,57.9,22.1,41.5,54.2,38.4,35.0
169.7,76.1,101.5,97.1,86.6,57.8,23.1,38.7,52.9,38.6,34.7
169.5,72.3,98.6,97.7,84.4,60.3,21.9,39.7,51.6,37.3,34.9
178.1,82.0,98.7,98.4,86.0,58.3,22.1,41.1,55.2,40.2,38.2
178.4,79.8,107.2,101.1,93.0,58.2,22.3,42.4,56.2,37.5,33.2
171.9,77.9,102.4,97.2,89.8,62.2,20.0,39.2,56.4,36.8,34.0
175.7,79.8,103.7,103.7,88.0,62.1,22.0,43.7,54.9,40.7,33.1
174.4,68.0,94.9,92.3,82.6,54.6,20.8,41.2,54.4,34.9,32.0
178.7,109.6,125.4,110.3,105.2,71.0,24.9,42.9,56.3,44.7,41.3
173.3,85.8,113.0,99.7,98.2,59.3,23.0,42.2,53.4,39.2,35.5
169.8,82.9,107.7,103.7,101.0,58.3,23.5,40.4,53.6,39.5,31.7
187.4,116.2,117.4,115.9,107.3,69.7,26.8,47.1,59.3,48.8,39.2
177.4,77.4,99.9,100.2,88.7,58.8,21.5,42.4,56.1,35.2,32.0
182.3,98.9,109.3,110.6,102.4,66.9,23.9,42.2,57.4,39.4,38.1
175.3,84.4,107.1,99.4,85.0,60.8,22.7,43.7,55.8,40.7,40.1
179.3,85.1,110.6,100.3,87.0,60.7,24.5,43.6,56.7,41.0,36.6
167.9,73.1,102.4,94.7,89.7,56.3,20.5,40.3,54.1,36.5,35.9
168.2,77.6,103.8,99.0,94.8,62.3,21.5,39.5,55.0,36.0,36.4
176.1,75.4,99.4,97.7,78.9,58.7,22.5,41.0,54.5,38.3,34.8
171.7,96.3,114.9,106.7,101.0,67.8,23.5,41.7,54.8,43.0,42.0
175.5,86.3,104.4,104.3,95.5,63.4,23.8,41.5,54.9,41.0,35.7
168.1,92.8,118.0,105.4,98.5,62.6,23.3,43.5,51.0,42.7,40.8
180.0,83.6,104.3,98.5,97.5,57.2,22.7,42.6,55.2,38.6,32.0
186.2,136.9,126.5,128.1,132.5,82.3,26.7,45.0,60.0,48.4,44.0
170.6,86.1,105.8,101.1,102.6,63.8,22.5,38.9,53.8,39.5,35.5
178.8,78.6,100.7,98.2,92.6,58.2,21.0,41.7,55.3,36.5,33.7
171.2,105.5,117.7,112.4,110.0,71.2,24.0,46.2,53.5,44.2,39.8
166.3,69.3,95.0,96.7,82.5,58.9,21.9,40.0,51.7,36.5,33.8
167.5,68.3,95.3,93.2,80.0,58.1,20.8,39.8,53.2,35.5,34.4
170.7,58.7,88.8,86.2,72.9,51.5,19.7,41.2,51.8,32.1,29.1
163.5,71.2,99.9,101.1,85.0,61.2,21.6,39.1,51.4,37.3,32.7
169.4,74.6,102.9,96.4,89.1,59.0,22.4,42.4,53.1,37.0,31.2
174.0,99.5,122.3,107.4,109.7,66.1,22.3,44.7,55.3,39.5,39.5
168.0,84.7,106.8,104.4,93.8,67.7,23.0,42.5,51.5,42.5,35.5
188.5,128.5,124.6,117.7,111.0,72.9,27.2,46.0,62.7,46.0,46.4
169.8,83.0,107.4,101.6,95.3,62.5,20.5,41.8,52.2,38.6,35.0
184.8,88.1,99.4,104.2,89.3,63.9,23.2,42.4,58.8,39.3,36.6
169.7,89.7,110.5,106.9,99.1,66.7,23.3,43.0,53.0,40.0,35.4
181.4,86.2,108.2,103.2,89.7,62.5,24.0,41.5,59.4,40.2,38.5
181.9,97.9,105.2,110.6,98.6,69.2,24.5,43.3,59.7,41.3,35.9
172.8,86.8,102.2,102.3,91.7,67.6,24.2,42.0,57.4,40.9,35.9
172.3,69.3,98.6,90.3,73.1,54.3,21.2,43.0,54.4,34.7,33.4
180.8,88.8,111.1,100.2,97.8,62.7,22.8,43.0,54.9,36.3,35.2
178.6,75.8,98.6,96.8,88.4,58.1,22.3,40.7,56.9,35.9,32.5
169.6,70.3,95.0,90.5,78.0,56.8,20.6,40.8,54.4,34.7,34.3
174.7,74.3,100.5,96.4,84.5,59.2,23.2,42.0,54.2,37.7,32.8
177.5,92.6,102.5,107.7,89.6,68.2,22.5,42.6,57.4,38.7,41.2
180.2,90.3,105.3,104.6,99.1,63.8,24.0,39.8,56.8,39.9,33.3
189.1,90.8,109.2,101.8,87.7,60.2,22.7,46.0,59.1,39.3,37.3
166.5,56.3,87.9,86.5,72.1,48.4,20.2,40.5,49.1,33.9,31.1
180.0,133.6,128.2,128.1,133.4,80.3,26.8,43.2,57.5,46.0,46.1
179.3,87.9,100.9,103.5,89.2,67.5,21.7,40.7,58.0,37.8,39.4
170.1,83.9,106.4,100.8,95.3,62.9,21.4,40.8,53.4,36.2,37.7
180.8,76.9,98.5,95.5,80.0,57.7,21.8,44.3,59.2,36.5,35.2
176.5,80.7,104.4,99.6,92.8,59.8,21.9,40.7,54.0,37.0,35.7
187.4,112.1,127.2,110.2,104.2,67.3,24.3,44.0,59.2,41.9,38.4
168.6,67.6,97.0,94.2,79.4,58.1,22.5,40.0,51.7,36.0,33.4
167.6,100.4,118.5,114.3,111.7,71.8,22.5,41.7,53.2,41.3,41.1
168.9,78.1,107.2,101.0,90.8,60.8,21.5,41.2,53.8,35.9,34.5
171.1,70.9,97.9,92.5,80.0,54.4,22.8,40.6,54.2,37.0,34.5
188.7,79.0,93.2,99.8,78.3,62.3,23.3,43.1,60.3,36.5,31.9
172.5,68.8,93.2,92.7,78.5,56.3,22.3,40.6,56.2,34.2,33.0
176.2,74.8,98.9,91.8,79.9,59.2,22.5,40.0,57.0,37.5,36.1
168.9,74.6,99.2,98.6,86.5,59.7,23.3,39.6,50.9,36.4,33.6
173.5,94.5,115.5,109.4,106.2,66.2,22.2,44.4,55.5,41.2,35.8
170.8,79.7,102.4,101.1,93.6,60.1,23.2,40.3,53.3,38.5,33.7
178.0,87.7,107.6,104.4,94.3,63.4,23.8,43.4,54.5,41.0,34.7
178.3,79.9,100.4,99.2,97.3,58.8,21.0,40.8,55.5,35.5,33.1
177.8,90.0,110.5,108.6,96.5,67.2,20.8,42.2,57.4,35.7,37.0
181.4,94.3,110.2,98.7,101.5,62.4,21.5,42.4,61.3,37.9,37.3
167.5,93.3,118.2,102.4,106.3,61.9,22.5,39.4,53.8,39.6,37.4
173.3,87.8,108.8,101.8,96.5,63.3,20.7,42.0,55.6,36.2,35.6
160.5,57.2,93.7,87.7,78.7,52.5,19.1,37.6,47.3,32.0,34.2
173.8,107.9,120.2,109.4,109.6,65.3,25.3,40.5,55.8,45.5,40.1
171.1,79.1,105.4,101.1,94.3,58.1,21.9,39.3,54.4,36.9,34.9
166.5,78.0,109.7,99.7,93.0,61.0,21.0,41.3,53.3,36.0,35.3
181.2,91.2,113.2,98.3,95.5,58.6,23.5,44.0,54.5,40.2,36.8
182.3,116.6,122.4,115.4,112.7,70.9,23.8,46.8,57.0,41.6,42.1
180.1,110.7,117.4,117.2,114.0,73.8,24.0,43.5,60.3,44.3,39.3
175.0,96.3,114.3,111.4,104.1,66.8,22.6,42.1,56.0,40.3,37.1
168.6,95.2,115.8,111.7,108.1,68.8,23.3,39.4,56.2,43.6,38.1
180.2,105.5,117.6,112.7,106.0,69.0,23.2,42.9,59.7,40.4,40.3
182.0,98.2,110.3,105.4,98.3,65.7,23.2,42.3,58.2,39.2,37.5
175.7,96.5,113.7,105.3,104.6,63.8,22.9,40.5,54.2,41.2,37.3
178.0,95.9,110.8,107.6,112.9,65.0,22.7,43.3,57.3,39.6,34.4
178.0,76.7,103.2,95.6,88.2,57.8,22.2,39.7,59.6,39.5,33.0
168.2,84.5,107.7,102.0,95.7,63.7,23.2,41.5,53.2,40.7,34.4
171.1,95.7,117.3,110.6,106.7,65.6,22.3,43.7,52.8,40.6,37.8
167.9,80.9,110.4,99.9,93.1,63.0,22.0,39.3,55.7,37.3,36.3
167.4,84.0,111.7,102.1,96.6,62.1,21.5,40.6,53.8,39.1,34.3
175.5,84.3,102.4,98.9,93.1,60.5,21.3,41.2,55.9,36.2,37.2
170.6,84.2,107.6,105.8,98.1,68.8,22.0,41.2,54.6,39.3,38.0
185.0,87.0,105.8,105.4,92.4,61.2,23.4,43.8,58.9,41.2,34.8
167.6,64.9,94.9,93.2,81.4,55.7,20.3,40.9,52.9,34.3,31.6
190.8,94.4,105.7,103.2,97.6,61.4,23.7,45.3,59.2,40.0,33.5
182.5,92.6,108.2,101.7,102.5,63.9,22.8,44.3,57.0,39.5,37.2
179.9,97.3,121.7,103.6,103.8,61.7,24.0,42.5,58.6,40.9,38.8
181.0,81.0,101.6,100.2,93.9,58.5,22.0,39.1,58.2,36.9,32.4
179.2,80.2,105.2,99.1,89.9,61.3,20.3,44.4,57.2,35.8,36.3
172.2,66.7,92.3,88.8,79.6,52.2,22.5,40.6,53.7,38.3,32.5
171.3,84.0,105.6,102.4,93.7,64.2,23.1,41.8,54.8,39.1,34.9
177.5,92.3,115.5,102.8,98.3,63.7,23.2,43.0,56.9,38.6,37.6
186.1,88.7,111.0,98.1,84.5,60.2,22.2,44.6,61.4,38.5,40.7
166.0,79.0,103.6,100.5,95.7,61.3,22.0,41.2,52.4,39.4,34.5
175.4,110.2,123.7,117.8,116.7,73.0,23.0,41.9,54.7,41.8,41.3
176.2,82.9,104.3,100.8,93.9,60.9,23.0,37.4,55.3,41.7,33.8
172.4,88.3,106.8,104.9,102.5,65.2,23.2,37.8,54.3,38.2,36.8
162.7,82.6,117.7,101.5,103.9,58.0,21.2,39.0,53.8,35.3,34.4
173.1,107.4,115.8,119.1,107.3,76.5,24.6,41.0,53.3,44.5,43.4
186.2,75.0,99.2,96.8,90.0,56.2,20.0,39.5,57.7,32.3,29.8
183.4,100.4,112.8,109.8,110.0,67.9,23.3,39.4,55.9,41.4,36.9
188.1,126.4,128.7,118.3,112.8,77.2,25.6,42.8,60.8,45.5,44.4
177.0,95.7,112.0,110.6,104.2,69.9,22.0,40.0,56.1,40.7,36.1
167.5,89.4,110.4,107.3,102.8,68.0,22.7,42.2,52.8,40.5,34.5
172.1,84.9,106.7,104.1,98.7,61.7,22.2,42.2,54.8,40.3,37.6
167.3,93.0,112.6,107.8,105.2,67.6,23.0,41.7,51.9,38.8,42.2
190.9,119.3,121.8,113.5,113.7,69.6,23.3,46.6,63.9,42.3,42.5
175.0,104.2,114.2,109.3,108.0,72.8,24.2,43.4,56.8,45.0,41.8
178.0,90.7,108.6,101.7,100.5,62.9,22.7,41.6,57.1,41.2,37.1
184.0,68.2,92.8,94.5,75.7,52.4,20.7,40.3,58.4,34.6,29.0
187.3,90.2,108.9,102.8,93.2,62.6,22.4,41.9,61.8,38.5,33.6
178.0,118.9,125.3,114.4,114.7,69.6,25.0,44.7,56.7,44.9,39.7
176.8,92.2,117.6,105.4,105.4,63.9,22.0,41.9,56.7,37.2,35.0
182.1,101.0,115.1,108.7,95.0,67.2,25.2,44.8,59.4,43.3,37.2
169.8,79.6,112.3,96.1,95.3,57.3,21.9,42.2,51.2,37.2,35.7
169.0,104.9,123.3,111.5,112.0,71.7,23.2,41.7,53.7,41.5,43.2
177.3,99.4,111.7,110.3,106.8,67.8,25.3,42.7,56.2,42.8,35.7
174.4,85.9,107.9,100.8,95.8,61.7,22.0,42.1,54.7,38.4,37.1
173.3,72.9,98.8,96.9,78.8,58.8,22.7,38.6,51.8,37.3,35.2
181.3,69.6,93.2,95.4,80.8,52.9,20.7,41.4,54.5,31.3,30.2
183.4,103.8,117.9,108.3,116.5,61.9,21.9,41.7,60.2,40.0,34.5
186.4,94.4,104.5,109.7,95.0,64.6,24.6,42.0,57.6,40.5,38.4
188.5,137.5,127.6,126.8,130.0,82.0,27.3,41.3,61.2,48.0,47.5
180.7,85.3,106.7,100.4,97.6,60.6,23.2,42.2,58.4,38.5,35.0
180.0,84.3,105.3,101.8,85.5,64.6,21.7,40.8,56.2,38.5,37.2
172.5,66.0,90.1,90.4,77.7,56.2,20.7,37.8,53.5,36.6,32.3
174.8,93.7,113.6,108.6,107.7,64.7,23.5,41.3,54.4,42.4,34.8
176.3,94.1,114.6,107.7,103.3,66.8,22.6,40.4,54.9,40.7,37.3
172.8,77.0,102.4,97.7,96.1,56.8,21.2,40.6,55.4,35.5,33.9
170.8,93.7,112.2,108.2,111.8,66.9,22.7,41.5,53.3,39.6,37.5
165.7,67.3,94.2,96.2,78.6,57.4,21.9,38.2,50.3,36.5,33.3
174.0,83.0,105.4,104.6,96.6,64.2,22.3,40.9,55.0,38.8,36.5
168.6,78.3,106.3,95.1,90.7,60.4,21.3,40.7,53.6,38.7,35.4
162.1,90.0,111.4,106.1,102.5,70.0,24.3,42.0,50.8,44.0,39.0
162.3,67.3,94.5,95.2,79.5,58.7,21.5,38.5,51.1,37.0,35.0
162.9,79.0,103.9,102.5,89.3,65.8,22.3,41.0,50.5,38.9,38.2
170.7,101.5,117.7,110.6,110.8,69.2,23.3,43.2,54.9,40.6,37.1
171.7,57.4,91.6,83.6,73.6,49.8,20.2,41.2,54.9,32.3,28.7
176.7,76.5,94.6,103.9,89.0,63.3,23.0,41.4,55.4,38.5,32.4
184.7,91.9,109.4,102.8,91.4,62.5,24.0,42.9,58.8,40.3,39.2
179.0,79.7,102.4,97.3,85.1,57.6,23.3,39.0,58.5,39.6,36.9
169.7,73.1,96.1,98.3,84.1,61.9,21.2,38.2,54.0,35.9,32.3
175.8,106.5,120.9,109.7,117.6,65.6,24.0,41.0,55.5,44.2,37.3
164.3,67.5,105.3,90.8,90.8,55.1,19.1,39.9,52.2,33.2,31.3
175.3,77.8,106.4,97.2,82.8,57.8,23.2,40.6,58.0,38.4,35.5
175.9,73.9,96.3,97.7,81.5,59.5,20.6,42.2,57.3,33.9,33.9
174.8,77.9,98.5,98.4,88.7,60.8,22.7,40.4,54.6,41.1,32.6
183.4,120.7,126.8,115.9,115.8,71.1,25.9,42.8,60.7,45.6,40.8
171.2,71.9,95.6,95.3,83.6,54.2,23.7,40.9,55.3,39.0,30.3
178.7,87.1,108.6,103.4,90.3,63.2,23.2,44.3,57.5,40.1,37.0
164.5,103.4,124.2,110.4,112.8,68.6,24.3,40.7,51.9,43.3,40.5
175.5,81.2,103.7,100.0,83.1,66.5,22.0,41.0,54.4,40.9,36.4
