weight,stature,calf_circumference,biacromial_breadth,bicristal_breadth,waist_circumference,biceps_circumference_flexed
66.6,162.0,37.0,34.9,28.5,93.0,29.0
54.9,161.3,35.0,36.3,27.5,74.0,27.7
53.9,154.1,35.0,36.3,27.8,81.8,26.1
81.4,159.5,39.9,36.8,29.5,102.6,37.4
61.1,160.0,36.3,33.5,26.0,79.6,29.5
77.7,169.0,42.7,36.6,27.4,86.5,30.1
72.5,161.2,41.1,33.0,27.8,89.2,33.6
66.4,155.9,37.2,34.5,28.2,89.1,33.3
80.6,167.8,39.9,37.6,30.0,98.5,31.5
52.2,160.8,33.8,33.0,26.3,76.7,25.6
47.8,155.9,33.3,34.7,25.1,69.8,25.0
84.5,168.3,41.6,37.6,30.5,103.1,34.2
68.5,158.6,37.4,38.3,29.4,86.9,30.8
64.6,164.6,37.7,34.9,29.5,85.3,31.3
67.9,165.6,37.6,36.7,24.8,78.8,29.4
50.9,151.5,35.0,34.3,26.6,75.5,27.8
74.5,175.4,38.9,40.0,30.4,86.8,32.3
67.0,169.9,39.2,38.1,27.8,77.3,30.0
57.3,157.3,32.7,33.6,24.8,84.7,26.3
59.7,165.7,36.3,32.2,28.5,79.9,28.6
66.5,165.5,38.3,33.4,29.3,89.5,28.0
50.5,150.2,34.7,33.5,23.2,74.0,25.9
74.9,165.3,39.3,35.0,29.6,92.7,33.1
75.6,163.3,39.2,37.1,28.4,90.5,33.0
63.4,158.5,36.6,36.4,26.0,83.7,33.6
76.8,163.2,41.3,35.3,29.8,89.6,32.3
80.4,161.6,40.3,37.6,27.8,96.8,34.9
76.2,167.0,40.0,36.8,29.4,94.1,32.3
52.6,163.2,33.2,35.4,26.0,69.8,26.5
65.3,164.8,37.7,39.3,27.3,78.5,29.0
72.6,157.6,37.3,34.6,28.8,92.8,34.0
55.7,160.6,34.2,36.0,24.7,78.3,24.0
59.9,165.2,35.9,37.0,28.6,77.2,28.9
75.9,162.5,39.3,37.0,31.5,97.0,31.3
60.7,159.8,35.3,33.5,26.8,88.0,30.6
66.9,161.8,33.8,35.2,27.7,94.6,29.2
69.7,167.4,37.4,36.2,29.1,91.5,28.2
61.4,156.3,35.3,36.7,27.9,85.5,29.2
74.2,172.8,36.0,39.3,28.7,88.1,30.1
67.1,159.0,37.2,36.5,27.8,85.5,28.7
57.7,163.6,35.8,38.2,27.8,82.5,27.5
80.3,165.5,41.1,37.5,29.7,93.9,35.9
63.4,170.7,35.7,37.5,30.0,83.7,30.9
68.1,167.6,38.9,36.6,28.5,82.2,30.1
73.4,163.3,39.4,36.7,30.2,89.5,29.9
67.2,160.7,38.4,37.6,27.4,80.3,30.2
66.2,161.8,37.7,33.8,25.4,91.1,30.5
70.3,170.8,37.8,37.7,26.9,82.2,30.0
70.9,173.5,38.7,37.5,27.2,79.0,28.9
58.6,171.5,34.6,37.8,25.3,70.0,28.1
49.3,157.0,32.7,35.1,23.3,72.7,27.7
73.3,164.2,41.4,36.4,24.7,84.9,35.4
99.6,178.8,43.9,37.5,33.0,117.4,34.6
64.8,160.0,35.1,34.6,27.1,83.7,31.9
72.9,167.5,40.7,36.6,27.5,83.5,34.8
90.2,163.4,41.3,36.3,32.3,111.4,37.5
75.4,157.6,43.3,34.3,29.9,96.0,35.4
65.4,159.9,37.8,38.8,25.3,81.4,30.0
70.8,159.8,43.2,36.2,27.8,82.4,32.6
64.7,154.8,36.2,34.8,28.6,88.9,31.5
63.1,160.7,36.7,36.7,25.7,79.0,30.1
66.6,168.6,37.8,35.1,24.8,77.5,31.6
66.7,164.0,40.7,35.5,26.9,82.7,29.5
49.7,156.3,34.4,34.3,24.7,70.7,28.8
55.8,159.1,34.0,35.1,25.5,78.8,27.8
92.1,167.8,42.2,35.4,29.6,98.2,38.8
69.5,167.0,39.4,36.6,27.6,80.4,29.2
56.3,152.9,34.4,34.8,25.1,84.7,25.8
60.3,161.6,35.7,35.7,26.1,75.7,29.0
64.7,162.0,38.8,39.7,28.9,86.0,29.0
64.2,151.0,39.4,35.2,26.5,82.7,31.9
70.1,162.6,39.1,37.2,27.3,85.2,31.7
58.3,160.0,37.0,36.1,26.6,81.5,28.9
84.3,167.9,42.0,39.2,30.5,96.6,32.3
69.6,160.0,36.5,36.1,29.5,92.8,30.0
73.5,161.8,38.0,35.2,28.4,90.6,33.3
47.0,162.9,30.8,35.0,25.6,72.9,25.5
60.8,165.1,36.4,37.5,28.6,77.5,27.8
51.5,159.6,33.3,35.2,25.1,74.2,25.9
71.7,165.4,37.4,36.6,27.0,88.2,30.5
88.9,177.6,37.8,40.4,30.4,99.5,35.4
53.2,154.6,34.1,35.0,25.2,70.5,28.6
74.7,167.6,40.0,37.5,25.7,87.6,32.8
62.2,158.5,37.4,35.7,26.9,77.5,31.9
57.4,159.4,34.8,35.7,25.7,73.3,30.6
56.5,162.9,35.3,38.2,27.8,78.1,25.3
64.6,158.1,38.3,36.5,28.2,84.0,29.7
52.9,161.4,34.0,33.3,26.9,75.1,28.4
64.8,155.9,37.7,36.6,26.7,83.4,32.4
75.1,169.7,38.0,37.7,26.0,87.8,30.0
74.0,167.4,38.7,38.7,29.5,87.9,34.2
75.8,169.2,38.8,37.8,30.6,97.4,33.4
55.4,161.5,36.7,34.4,25.4,76.0,29.5
85.2,176.2,39.2,35.0,29.0,96.4,35.2
81.4,157.3,42.2,35.5,28.1,102.5,35.8
82.4,167.4,40.7,38.2,27.8,96.6,35.1
50.3,153.1,32.0,34.3,25.5,76.1,27.7
60.7,150.5,37.2,35.4,27.3,90.5,28.5
69.2,170.0,37.4,39.0,27.3,85.1,30.0
64.0,153.9,37.7,34.5,26.3,90.3,30.5
65.0,162.0,37.5,37.1,27.2,82.0,31.2
58.0,171.2,34.4,36.8,27.0,71.9,27.4
60.1,155.4,37.4,37.6,25.5,81.0,27.6
60.1,159.8,36.4,35.1,23.8,72.8,27.8
66.4,161.2,38.8,32.3,27.8,84.5,31.5
70.3,170.7,38.7,37.8,27.1,80.6,30.9
61.6,161.1,38.2,35.2,26.4,76.4,29.0
65.4,159.9,36.2,35.4,27.5,85.4,30.2
58.9,156.9,34.2,35.0,24.0,74.7,30.5
52.4,166.3,34.4,37.1,23.3,65.6,27.4
70.6,166.6,40.0,36.6,27.8,88.6,31.4
67.6,165.9,38.5,37.9,26.3,80.1,32.0
62.3,154.3,35.8,34.5,27.0,89.5,28.6
62.8,157.1,36.2,35.3,28.2,91.6,29.0
50.3,161.8,36.5,34.0,24.2,68.1,25.3
59.9,161.0,35.8,35.2,26.2,79.0,27.0
50.8,151.2,36.1,36.9,23.2,68.0,27.9
52.0,155.5,32.9,35.0,22.6,72.5,27.9
83.1,172.9,39.9,38.7,28.8,94.2,34.7
62.2,159.3,36.2,36.3,27.6,83.8,30.0
70.6,160.9,39.5,36.9,28.1,88.3,31.8
66.7,164.8,36.7,36.7,29.9,90.7,28.9
73.0,163.1,40.4,36.8,28.3,87.8,32.5
84.2,171.2,41.7,39.2,29.6,98.0,34.1
54.9,154.1,35.6,33.6,25.9,79.4,28.6
60.9,166.3,37.4,38.2,24.9,75.4,28.7
67.0,161.4,37.9,36.9,29.0,84.4,30.5
71.1,159.8,41.0,34.6,28.7,86.0,30.5
65.5,161.7,36.8,33.4,28.2,86.5,29.2
77.1,165.8,39.7,38.3,27.6,90.0,33.8
66.8,164.2,38.2,36.6,22.7,76.9,28.6
70.7,169.8,39.0,38.3,29.6,86.3,27.7
75.7,164.8,40.3,37.7,30.0,93.6,32.3
85.7,175.6,45.1,37.2,28.2,86.6,35.4
67.8,165.1,39.7,35.6,28.3,84.2,28.4
63.0,163.4,37.0,36.1,27.3,81.9,30.0
74.5,170.9,39.9,37.5,25.4,79.4,33.6
56.4,168.6,33.4,40.1,24.8,74.6,28.2
72.1,164.5,38.8,36.9,29.3,87.8,34.7
64.6,156.5,37.7,36.3,24.1,83.5,29.2
44.4,153.7,30.4,32.9,23.5,69.0,23.5
59.1,151.1,35.8,34.5,24.4,80.0,28.8
69.6,164.9,37.2,35.7,28.3,84.8,32.6
44.5,145.8,32.8,35.0,23.2,69.4,25.7
72.6,175.9,40.3,39.4,27.3,76.5,30.4
70.7,155.8,42.6,35.5,26.8,88.5,32.1
64.3,168.8,36.2,37.5,27.3,79.7,29.4
65.4,158.1,39.4,35.9,25.7,83.1,30.0
62.6,158.3,35.0,38.2,27.3,84.0,32.5
73.6,164.3,37.7,39.8,27.1,87.1,29.6
85.3,175.2,40.0,39.4,31.6,95.5,33.5
75.0,160.0,39.1,35.6,29.0,93.6,32.9
79.7,161.8,39.4,35.9,28.1,90.5,35.0
83.7,171.0,42.5,40.4,32.4,100.5,36.6
59.0,158.5,36.6,36.1,24.5,75.6,29.4
51.2,159.5,34.4,37.0,25.8,71.9,25.0
62.1,161.4,35.6,36.2,26.5,79.4,27.8
81.0,166.3,39.8,34.8,28.4,96.7,32.5
61.4,161.7,39.4,35.9,27.7,84.6,28.3
54.4,159.6,35.3,35.3,24.5,73.8,28.5
60.3,160.2,35.5,33.3,26.0,79.0,30.8
79.2,169.4,39.5,37.3,29.2,92.6,34.8
61.8,151.0,36.5,33.3,28.6,85.3,31.8
60.3,153.4,35.8,36.1,27.8,88.6,30.0
88.5,163.4,41.5,39.9,31.9,97.0,35.0
84.2,167.9,40.8,37.9,31.0,100.0,33.7
79.8,161.8,41.4,35.5,30.0,95.6,32.2
63.4,165.8,36.8,35.3,27.0,84.0,26.3
56.1,164.3,36.3,33.6,26.0,74.9,27.4
77.4,165.2,38.5,35.2,27.2,90.5,32.7
73.0,161.5,40.3,35.2,26.2,84.7,33.5
85.0,167.4,43.5,36.0,29.5,93.3,35.2
64.3,152.7,37.1,34.6,27.8,88.3,32.0
50.5,151.8,34.0,34.9,23.4,71.0,27.2
72.9,165.3,40.5,37.5,28.5,82.5,32.1
83.5,165.9,43.4,38.8,25.0,86.6,34.4
46.3,157.0,31.8,32.5,24.2,66.8,24.0
80.2,157.0,41.7,35.8,33.1,112.1,36.4
95.1,165.3,42.5,39.4,34.3,112.1,36.4
58.2,171.2,33.6,38.7,25.2,68.0,26.7
70.3,151.9,38.8,32.8,24.7,86.3,34.8
101.9,170.2,42.8,39.7,30.9,112.7,39.6
64.5,162.7,40.0,34.9,26.5,80.1,30.8
72.1,151.6,39.7,35.7,26.0,94.2,32.4
66.1,158.3,35.0,33.2,28.4,90.0,32.7
58.9,164.7,34.3,34.6,26.1,77.5,27.1
52.8,159.4,35.9,33.1,25.3,70.2,28.7
62.3,161.7,37.3,35.4,26.0,78.3,30.6
89.6,167.4,39.4,38.3,28.7,103.2,33.7
83.3,160.5,44.2,36.3,31.4,98.1,34.9
91.6,164.9,42.8,36.9,30.7,109.0,39.5
67.7,160.3,37.3,36.6,23.5,78.0,29.5
53.5,162.0,35.5,35.7,27.0,72.6,25.1
71.2,158.4,36.2,35.5,26.8,90.8,34.4
52.7,157.9,34.9,33.5,23.0,72.5,27.7
72.1,160.8,36.2,37.4,27.0,93.3,31.5
58.9,165.6,33.6,35.0,25.3,78.1,29.7
73.1,163.9,39.9,34.4,27.2,86.7,31.2
62.0,163.0,38.1,35.5,27.3,77.1,29.2
69.5,161.5,34.4,34.1,26.9,99.1,29.1
62.0,158.4,36.7,34.0,27.4,85.0,28.5
66.9,166.4,36.3,35.7,24.3,81.4,32.4
54.3,154.5,34.2,34.6,27.3,83.0,27.3
64.8,168.8,33.3,34.0,25.8,86.2,29.3
62.5,167.3,37.5,38.2,23.4,70.1,27.8
64.3,164.7,34.9,35.3,25.1,80.7,28.1
73.6,163.7,39.8,38.1,30.5,95.7,30.5
82.4,178.7,40.0,37.0,29.6,92.2,31.8
70.1,150.3,39.5,33.3,27.2,89.5,36.1
69.9,156.2,38.7,34.8,28.9,94.0,34.8
75.4,155.8,42.8,33.3,28.6,91.2,33.7
64.7,157.6,37.1,36.6,25.2,81.8,31.9
66.6,162.8,36.2,34.5,28.0,83.0,33.3
83.1,174.8,38.2,36.5,26.9,94.4,33.7
63.2,157.2,36.7,34.6,26.1,84.0,32.8
74.6,174.3,40.5,38.3,29.5,82.4,31.5
58.9,156.1,33.3,33.2,28.4,90.4,28.7
64.3,162.3,37.9,38.5,26.2,82.5,28.5
70.5,164.9,35.3,36.2,27.4,90.8,32.0
76.0,166.1,39.3,36.1,26.9,90.1,31.8
68.0,166.8,37.9,34.9,29.4,84.7,30.5
69.5,172.2,38.8,38.8,29.8,84.2,29.6
86.8,167.4,39.6,39.0,29.8,107.7,37.0
65.3,166.3,38.0,37.7,28.1,77.0,30.6
80.4,154.3,45.8,32.9,26.9,85.6,36.9
67.3,156.1,38.7,38.3,25.6,76.3,32.5
51.6,158.7,33.0,34.0,26.0,68.2,28.0
52.6,149.5,32.6,33.6,26.9,84.1,28.5
91.4,164.5,39.3,34.8,33.0,110.6,37.7
91.9,165.3,45.3,33.5,33.6,104.5,34.3
75.7,168.5,39.3,37.9,31.3,99.3,32.5
71.7,156.9,34.7,37.5,30.3,101.7,30.4
73.8,165.6,39.8,36.0,26.0,85.1,34.2
76.9,167.2,40.4,36.0,29.3,86.0,34.5
69.2,162.2,36.9,39.1,26.3,78.5,31.2
60.9,166.4,37.1,37.8,27.7,76.5,27.1
59.6,163.6,37.4,36.2,25.5,73.7,28.5
74.0,166.6,35.4,37.7,29.5,95.3,33.0
80.4,155.8,42.2,36.7,27.9,97.3,34.9
93.4,167.4,48.0,37.8,31.3,95.8,38.4
56.8,153.4,33.5,33.1,27.5,81.2,26.4
62.6,163.0,34.6,34.0,30.2,92.3,29.8
73.8,167.1,36.9,36.6,25.6,87.8,30.6
80.8,178.9,39.5,37.3,30.2,81.6,29.1
62.4,155.3,40.4,38.3,26.9,83.1,30.1
77.5,167.3,40.7,36.5,29.8,90.3,31.8
63.1,159.8,38.3,37.0,28.7,82.4,27.8
87.5,179.8,39.0,42.1,30.1,97.2,32.5
65.0,164.1,37.1,37.8,25.0,80.0,33.0
65.0,171.8,36.7,39.6,26.7,77.2,30.0
63.8,156.8,36.2,37.4,28.6,92.5,28.0
64.2,165.2,35.1,33.6,26.0,84.0,30.8
69.8,167.6,38.5,37.4,27.6,82.9,29.5
83.1,159.5,42.9,36.7,28.6,96.8,35.5
96.2,169.7,42.4,34.4,32.3,109.5,39.6
93.0,170.3,41.3,38.2,33.9,105.0,34.5
48.9,156.7,32.6,35.1,23.2,69.6,26.8
53.6,155.4,35.3,35.0,23.7,76.0,26.2
62.9,164.5,34.3,38.8,26.3,73.6,28.6
51.0,162.5,32.7,39.0,23.6,65.1,23.9
65.4,156.0,35.8,33.0,26.8,83.7,30.3
58.8,150.1,34.7,34.0,22.0,79.8,29.3
65.0,161.7,37.2,36.5,28.3,88.0,30.8
67.9,166.0,39.3,36.5,29.0,79.0,27.3
71.9,163.5,34.7,33.6,29.7,104.5,28.8
92.0,162.1,44.5,38.4,28.6,103.3,38.0
61.8,159.6,41.3,36.5,25.8,75.7,29.0
71.2,164.9,38.0,37.2,27.3,88.5,31.0
64.3,159.0,36.8,36.0,29.2,89.3,31.6
79.3,163.0,42.3,37.1,26.2,96.8,35.2
57.5,150.5,35.9,33.8,24.3,93.0,28.8
68.6,159.0,39.3,36.5,25.9,83.7,33.8
68.8,161.3,38.3,35.9,27.2,84.0,32.8
77.8,162.0,38.7,35.9,25.3,90.0,35.0
76.5,168.7,38.3,39.2,29.2,95.5,33.4
59.0,161.3,35.7,36.1,29.8,79.6,26.9
62.6,164.8,34.8,37.0,26.5,83.3,28.4
90.8,182.0,41.1,39.8,29.5,89.1,35.4
50.0,161.3,32.6,36.5,22.9,65.6,26.2
68.8,171.9,37.9,36.1,29.6,80.8,29.3
56.7,154.3,35.0,33.5,26.4,80.3,29.2
62.2,167.4,34.3,38.4,27.1,80.7,27.5
70.7,166.2,38.2,37.7,27.8,86.5,32.2
68.5,161.2,38.5,35.5,25.8,87.6,30.5
57.1,160.5,37.8,35.5,26.0,72.3,27.8
84.6,156.0,41.7,36.5,28.7,105.6,38.8
61.8,166.4,37.1,35.9,25.9,71.1,27.6
67.2,166.2,37.4,36.3,25.3,78.0,33.8
69.2,162.0,39.2,36.2,24.2,77.8,32.6
46.9,156.7,33.1,35.8,21.2,63.7,24.1
67.4,168.9,37.7,37.9,25.8,79.0,29.8
52.9,157.6,36.0,31.9,23.2,71.8,27.0
64.4,159.6,37.7,35.8,28.6,84.0,29.3
81.9,168.4,40.5,37.2,29.9,102.6,38.0
68.3,170.2,37.4,35.9,29.5,81.7,29.0
58.2,174.5,35.1,35.2,27.0,68.9,27.1
53.2,159.9,36.2,35.2,28.3,76.4,25.9
70.3,162.8,37.9,38.1,27.6,85.8,30.8
80.7,165.1,41.2,36.3,30.0,85.5,32.3
56.9,159.2,33.9,33.9,27.3,82.5,27.3
50.4,158.7,31.4,33.5,25.0,78.7,24.4
74.3,162.8,39.4,39.2,29.3,94.1,33.0
64.8,162.7,36.3,35.3,28.0,84.0,29.8
65.2,161.7,38.3,38.0,26.6,84.6,31.9
54.8,158.2,34.6,35.3,27.5,79.0,26.7
56.1,153.7,33.5,34.0,24.0,77.6,28.5
66.3,162.9,36.3,38.3,26.6,82.3,32.5
57.7,164.0,33.5,35.1,24.0,72.5,26.5
79.0,167.5,38.3,35.8,29.2,90.8,31.3
67.1,159.2,34.7,36.4,27.3,90.8,30.5
69.1,163.3,37.8,37.0,28.1,94.2,31.1
77.3,173.3,38.8,38.2,26.7,86.3,32.4
62.2,161.0,36.2,37.7,22.8,73.3,30.8
62.0,156.6,33.2,36.5,27.2,85.2,29.4
69.1,163.9,39.7,35.2,28.9,89.8,32.5
62.6,158.0,35.7,33.2,29.0,87.9,28.2
58.7,155.7,38.5,35.8,23.4,75.1,29.7
69.4,168.3,36.0,37.2,29.3,86.4,31.2
64.7,159.7,37.7,35.0,27.8,77.9,28.9
62.1,159.8,38.2,33.7,28.3,88.4,30.0
69.8,161.3,37.2,36.8,31.3,94.0,32.3
65.6,164.9,40.3,34.8,27.7,76.9,28.9
60.2,167.2,35.4,37.0,27.2,75.7,27.8
74.3,171.3,39.3,37.4,25.0,78.4,30.3
74.4,164.1,38.2,37.1,30.0,99.1,31.5
63.3,161.2,36.0,37.1,26.4,78.8,29.7
62.1,159.6,36.7,35.0,27.0,80.7,29.5
46.7,144.2,32.6,28.3,26.0,72.0,27.6
63.9,155.5,37.7,38.0,27.5,84.9,28.7
57.9,149.7,35.0,34.0,27.1,85.8,28.7
70.8,161.2,36.6,34.6,28.9,88.9,34.2
69.8,169.0,39.9,35.9,26.4,75.7,32.3
65.4,163.4,35.0,36.2,25.5,82.8,29.1
54.2,150.9,34.6,34.3,25.6,82.0,27.0
59.3,158.2,34.5,35.5,26.0,73.9,28.6
49.7,146.5,33.5,33.9,22.7,78.9,27.5
52.6,154.5,34.3,33.0,25.2,73.3,27.8
48.0,147.5,34.5,32.1,24.1,74.0,27.1
55.7,163.3,32.0,37.5,26.4,80.8,26.6
72.4,163.1,36.2,35.2,30.0,96.7,31.0
66.1,162.6,34.4,35.2,29.3,90.9,29.6
79.4,153.3,40.0,38.7,29.7,96.2,34.7
57.2,155.3,35.4,31.3,26.5,83.4,29.8
78.5,175.2,37.5,40.4,29.4,94.8,32.4
67.6,161.8,37.5,35.6,26.1,84.8,31.2
53.0,163.4,34.9,36.1,24.5,72.1,27.0
77.7,168.9,41.1,35.8,28.6,86.5,31.1
52.4,153.4,32.9,33.3,26.2,79.3,26.8
60.1,162.9,35.5,37.8,26.5,73.1,30.0
55.9,162.8,34.9,36.0,25.1,75.0,27.3
53.0,160.3,35.5,36.6,26.8,74.4,25.6
57.8,154.7,37.3,33.5,26.4,78.0,31.7
64.4,158.5,37.0,34.2,28.5,86.0,28.8
69.3,163.8,36.0,36.0,30.3,90.0,29.8
84.9,175.4,40.2,38.4,33.8,95.5,34.2
60.7,162.3,35.9,36.4,27.5,75.3,29.0
62.3,161.4,36.8,36.2,28.7,82.5,28.4
60.1,167.6,36.4,37.3,28.3,77.4,28.1
51.6,156.0,34.7,34.6,22.9,67.9,28.1
50.5,163.7,33.7,34.6,23.9,71.6,26.0
53.2,154.2,34.7,31.7,25.2,69.9,27.3
56.6,153.6,34.7,36.6,27.4,81.4,27.1
73.2,161.3,40.6,38.9,27.5,85.3,32.2
57.6,159.5,35.1,35.5,24.9,78.3,29.0
80.7,165.9,38.6,38.3,28.0,86.0,35.0
62.2,156.4,39.3,34.0,27.5,75.0,31.0
72.6,168.6,34.6,36.5,31.5,96.0,31.1
71.1,167.8,38.9,37.0,29.8,87.3,29.4
57.2,157.3,33.5,35.0,26.0,92.3,25.4
62.3,158.9,37.2,34.7,27.4,79.1,30.7
60.2,162.1,37.7,37.9,26.4,77.1,28.5
80.5,167.9,37.1,37.5,29.5,98.3,35.5
56.1,159.8,35.7,34.3,24.1,78.7,27.0
52.0,171.3,31.1,37.2,23.7,65.7,25.0
57.8,155.0,34.8,34.3,24.7,78.1,30.3
58.0,158.3,35.9,38.1,25.2,74.0,29.4
61.2,154.0,38.6,32.9,25.5,81.9,29.8
58.5,154.1,37.3,33.9,29.1,80.5,31.2
87.5,162.2,44.6,36.1,30.2,101.0,36.2
77.3,179.3,36.4,36.1,32.5,90.5,31.1
75.5,171.3,39.2,38.3,28.2,92.0,32.8
67.8,160.3,35.9,36.3,29.8,92.4,29.0
88.8,171.1,36.8,38.3,29.5,100.3,34.2
66.5,164.1,39.9,36.7,27.1,78.0,31.1
58.0,149.4,33.3,35.0,31.9,100.3,28.3
66.5,167.2,33.9,37.3,27.4,86.3,28.3
64.9,161.6,35.4,37.7,29.9,85.6,28.0
67.3,158.5,37.0,36.5,29.6,90.2,32.6
74.4,161.2,36.4,33.7,31.3,101.0,35.3
57.6,166.3,36.0,36.2,27.5,75.9,27.1
73.5,165.6,40.0,37.4,28.5,89.3,31.2
63.6,159.8,34.6,34.2,27.0,84.4,31.5
43.2,154.5,30.2,34.2,23.7,66.5,25.2
74.7,163.4,39.4,36.3,30.3,93.0,32.2
66.9,170.4,34.2,39.2,25.1,80.7,30.0
82.6,166.4,40.8,37.5,32.4,95.7,33.7
57.8,152.2,34.3,35.6,28.7,86.8,30.8
63.7,164.6,37.2,37.2,26.3,78.2,28.1
75.8,155.7,40.8,35.8,28.8,96.6,34.0
59.4,162.5,35.0,35.7,29.3,77.8,26.5
87.2,167.1,42.7,35.1,29.5,98.0,35.1
69.3,153.5,39.9,36.5,28.0,85.0,32.0
50.0,159.1,34.7,36.6,25.9,67.0,25.0
56.7,156.7,36.9,35.0,24.5,74.5,29.8
58.9,154.0,35.3,36.2,28.1,82.6,31.1
64.0,157.3,33.9,34.1,26.2,86.0,30.6
68.3,163.7,36.5,36.1,28.3,79.7,31.7
56.6,160.4,36.4,34.4,24.0,70.6,26.8
63.2,174.0,36.1,36.5,26.3,73.0,28.6
59.1,156.3,37.9,34.5,23.8,74.3,29.6
76.0,177.3,40.5,40.2,28.7,80.5,30.0
66.4,167.2,34.6,37.5,30.3,91.2,30.8
65.8,156.4,36.7,34.3,26.3,85.3,32.0
71.0,160.0,39.8,37.3,26.5,84.7,32.7
55.1,158.6,35.9,37.1,25.5,72.6,25.8
59.3,156.6,35.2,35.4,26.1,79.5,30.5
66.1,168.3,39.3,35.9,27.3,83.7,30.2
65.8,161.3,40.7,35.4,27.3,81.6,31.2
63.4,157.2,35.8,35.8,27.3,81.4,29.7
48.0,158.4,31.8,35.0,26.3,69.3,24.0
66.0,170.6,37.5,38.5,28.2,79.8,28.0
60.1,162.0,34.0,37.5,27.3,80.7,29.3
54.6,164.0,29.7,36.2,25.3,77.8,27.7
116.6,171.1,42.7,38.1,33.8,130.5,40.5
79.3,164.1,39.3,38.3,27.5,91.9,33.9
45.4,156.7,32.7,34.3,24.3,61.1,25.0
49.9,162.9,31.0,37.6,25.6,69.8,25.8
35.8,147.9,28.2,34.2,24.7,61.5,21.6
70.0,166.3,37.6,38.6,26.6,85.9,30.6
77.0,174.9,38.9,37.3,27.4,88.7,31.8
64.9,159.2,35.7,36.5,27.0,91.1,30.9
55.0,159.1,35.8,37.2,26.4,73.3,26.6
87.5,171.0,40.0,38.9,30.4,97.9,36.5
76.8,168.4,38.8,38.8,29.1,96.8,31.9
76.3,162.5,39.5,38.0,28.4,94.1,31.7
65.0,166.6,37.2,38.3,26.0,73.2,28.5
55.5,157.6,32.9,35.5,27.2,76.0,29.4
75.5,168.5,39.2,35.8,28.1,90.5,31.8
54.8,162.9,34.8,38.2,26.9,71.5,24.6
70.5,163.7,38.6,33.8,27.3,87.8,32.3
54.8,159.7,34.3,34.9,25.4,78.8,25.9
76.3,167.6,40.6,39.4,27.3,90.3,30.8
78.4,167.2,41.2,36.6,26.7,87.0,34.2
69.8,170.7,38.4,38.2,28.6,84.8,30.7
65.0,164.9,39.1,35.6,29.8,82.5,31.5
79.4,161.5,41.5,35.4,27.5,95.5,32.2
89.7,162.9,39.4,37.2,32.1,110.5,34.9
52.5,161.5,31.0,38.2,26.9,78.5,25.5
77.2,153.7,39.6,36.4,29.3,97.2,36.0
65.7,166.3,37.5,38.5,24.2,79.3,27.5
53.7,158.2,31.7,36.0,26.2,79.8,25.7
66.7,149.9,39.7,34.2,26.2,95.5,30.7
83.3,177.1,37.9,39.3,30.0,92.0,32.0
59.9,154.5,33.5,36.8,27.0,85.5,29.4
64.9,160.3,36.1,35.3,27.2,91.4,31.1
78.8,158.0,41.6,35.4,28.7,93.8,35.8
75.2,160.8,43.0,34.2,29.9,96.0,32.3
64.3,156.1,34.3,35.4,26.5,90.0,30.5
61.3,164.2,38.7,35.7,26.5,78.0,28.0
84.7,160.0,42.5,37.7,28.9,93.5,35.2
68.7,159.1,37.5,37.2,27.7,89.0,30.7
69.7,169.7,37.9,38.4,28.2,82.1,30.1
60.2,169.1,33.5,39.2,29.3,79.3,27.0
63.1,156.3,35.9,36.7,27.5,77.5,28.3
95.2,159.8,45.3,36.7,28.0,103.4,36.5
51.3,163.1,33.2,32.4,24.8,66.4,26.0
69.4,164.8,37.4,36.8,29.9,90.7,31.9
50.9,149.6,35.0,34.9,25.2,76.8,27.6
52.0,152.2,34.2,33.2,23.5,67.2,27.0
88.9,176.9,38.9,39.9,30.0,96.5,35.4
78.5,176.1,37.5,39.0,27.5,78.4,30.1
67.8,161.8,35.5,38.0,28.6,90.3,29.8
64.4,161.2,35.1,37.6,29.0,84.1,30.0
65.7,165.3,37.7,37.8,31.3,87.0,29.4
66.1,159.8,36.5,34.0,26.9,85.2,29.6
92.5,177.0,41.3,36.7,28.5,99.3,35.6
61.1,156.6,35.0,35.4,23.9,86.6,29.8
61.1,166.8,36.3,35.4,26.0,75.7,29.3
79.7,161.4,44.5,37.8,29.3,90.7,32.0
68.2,167.3,34.3,39.3,28.3,85.3,29.9
48.9,158.8,30.5,35.5,24.8,77.9,25.5
66.9,153.4,35.9,35.7,26.5,92.6,29.1
61.7,149.0,36.2,36.2,25.1,82.5,31.8
70.6,161.1,37.3,37.3,26.9,93.8,33.6
61.1,159.9,38.6,36.7,22.9,75.5,31.1
66.2,164.5,35.2,38.2,29.6,86.7,31.4
53.2,157.1,33.3,32.9,24.5,78.4,26.6
61.6,165.7,35.6,36.6,27.2,75.3,27.8
73.7,164.1,38.2,36.1,30.7,91.4,30.8
65.7,171.0,34.4,32.3,27.0,82.6,28.6
67.1,167.4,36.8,40.0,30.3,87.5,29.3
83.1,156.1,37.5,36.2,30.1,109.5,37.0
86.6,166.4,38.9,35.9,29.6,107.6,33.8
105.4,174.3,45.0,36.0,33.7,108.7,39.6
92.0,168.1,40.5,40.4,31.5,101.1,38.1
61.7,149.8,37.2,33.2,26.0,93.1,32.0
77.2,159.5,38.5,36.7,27.4,88.8,35.1
77.7,177.1,36.4,36.4,31.6,97.1,30.0
